dim0,dim1,tissue
58.069607,-35.661766,Peripheral Nervous System
2.5307827,-113.30359,Haematopoietic and Lymphoid
-78.15553,43.005753,Head and Neck
-11.340629,-8.289815,Thyroid
-40.64236,38.109356,Breast
-18.150095,-95.6165,Haematopoietic and Lymphoid
129.59944,23.62392,Control_HEK293T
148.44128,36.395126,Control_HEK293T
-25.823303,-107.380714,Haematopoietic and Lymphoid
79.21127,-39.727768,Lung
-14.151186,-97.42241,Haematopoietic and Lymphoid
-34.26704,-2.0120537,Central Nervous System
-11.309988,-102.9312,Haematopoietic and Lymphoid
-82.52722,35.59551,Lung
51.72807,-34.82561,Bone
-30.297031,17.683916,Lung
48.740204,-33.55119,Bone
9.900575,78.779884,Large Intestine
35.25191,5.4591956,Lung
-39.543945,-100.39137,Haematopoietic and Lymphoid
-85.65521,59.459976,Lung
-24.768763,85.79606,Head and Neck
-71.18716,52.64608,Cervix
34.874924,-57.152164,Testis
7.72824,52.900032,Breast
3.3426697,64.030945,Stomach
-7.902866,-120.89799,Haematopoietic and Lymphoid
95.1215,-23.399626,Lung
60.770874,-69.374,Control_HEK293T
4.215181,-138.78998,Haematopoietic and Lymphoid
-28.499561,90.950806,Large Intestine
-2.335509,-121.95664,Haematopoietic and Lymphoid
-0.06363158,4.3900948,Kidney
-26.182621,-7.7388015,Central Nervous System
-82.92,57.3653,Large Intestine
48.24801,-42.825714,Bone
-4.2854652,4.3765025,Kidney
-43.022472,-8.307829,Breast
-4.462311,25.71182,Liver
-6.2918577,0.8996808,Kidney
61.240414,-82.41949,Control_HEK293T
47.37367,-47.017574,Bone
-7.4873676,-6.7635016,Ovary
-0.91676056,53.57123,Large Intestine
-11.116416,60.68193,Esophagus
-7.174159,-10.073829,Bone
43.573406,-45.401733,Large Intestine
56.974117,-31.298418,Peripheral Nervous System
-13.667356,-5.8078985,Central Nervous System
-22.730476,-9.341065,Kidney
158.4812,28.433958,Control_HEK293T
143.1424,44.425026,Control_HEK293T
148.47177,36.319424,Control_HEK293T
-48.360596,-15.78007,Lung
39.12497,-63.686253,Control_HEK293T
44.86362,-40.647915,Bone
-20.730822,-90.59925,Haematopoietic and Lymphoid
-33.166317,-113.701324,Haematopoietic and Lymphoid
-84.19212,30.301956,Thyroid
-88.82648,37.839687,Ovary
-14.944982,62.29153,Large Intestine
-90.75418,60.586308,Ovary
-53.022827,4.2145452,Kidney
-54.094654,-17.114162,Stomach
-94.42059,26.222668,Lung
-79.925514,4.998882,Breast
-42.89283,-3.4414697,Central Nervous System
-48.333313,-10.170746,Vulva
-19.96093,-9.932102,Kidney
-72.22548,68.98926,Head and Neck
-33.598278,35.718594,Placenta
-75.857994,1.6242567,Skin
161.14343,25.790003,Control_HEK293T
-55.853447,1.3053169,Central Nervous System
-41.396168,1.6883404,Skin
15.5122595,53.13461,Lung
-86.04365,55.411297,Stomach
14.720061,-31.685658,Skin
2.4076264,77.39705,Large Intestine
-11.999979,-117.80708,Haematopoietic and Lymphoid
-53.133934,-1.9521993,Central Nervous System
-21.482868,-118.847534,Haematopoietic and Lymphoid
-88.78049,52.69081,Large Intestine
-26.590096,-86.41245,Haematopoietic and Lymphoid
-75.32691,-10.99436,Ovary
-77.95906,48.360558,Skin
-48.91944,-0.9579301,Central Nervous System
-54.29057,-4.926367,Central Nervous System
-43.029003,-7.7158213,Breast
-6.749906,1.2328598,Kidney
41.855145,-74.854294,Control_HEK293T
18.46557,70.123955,Esophagus
-7.7241983,-6.6300406,Ovary
-0.47128212,53.379234,Large Intestine
-10.530072,60.521557,Esophagus
-7.642566,-10.364519,Bone
43.39913,-44.887417,Large Intestine
0.4872464,-14.244136,Lung
56.779255,-30.796413,Peripheral Nervous System
-14.038902,-5.278243,Central Nervous System
-23.107903,-9.74185,Kidney
149.91049,33.913,Control_HEK293T
150.17195,27.010067,Control_HEK293T
-68.87714,-0.8123248,Bone
-12.079979,77.515724,Breast
41.1258,-28.820871,Skin
9.912754,-29.618023,Skin
62.160152,-34.83925,Peripheral Nervous System
47.79867,-70.87271,Control_HEK293T
4.607093,-13.240344,Central Nervous System
-39.137093,-114.85844,Haematopoietic and Lymphoid
-48.43445,90.341064,Lung
-34.553722,-116.98486,Haematopoietic and Lymphoid
26.42766,-3.1643736,Kidney
7.7468963,-123.52635,Haematopoietic and Lymphoid
-29.148449,84.760796,Cervix
-19.504934,85.65984,Large Intestine
-29.126326,23.19487,Esophagus
-62.087666,4.879128,Bladder
131.83873,32.94677,Control_HEK293T
-43.409424,-8.285499,Breast
-3.8624063,25.85362,Liver
-6.387688,1.309281,Kidney
32.011776,-64.8856,Control_HEK293T
18.551836,70.016594,Esophagus
-7.7431946,-6.68994,Ovary
-0.75414616,53.83135,Large Intestine
-11.144241,61.00378,Esophagus
-7.0085135,-10.217966,Bone
43.23112,-45.26726,Large Intestine
0.4773357,-14.2569895,Lung
56.71541,-31.562347,Peripheral Nervous System
-14.231983,-5.7123256,Central Nervous System
-23.070583,-9.748577,Kidney
-68.87869,-0.79222804,Bone
-11.9031925,78.029335,Breast
40.65848,-28.70774,Skin
10.460394,-29.840155,Skin
61.810226,-34.79107,Peripheral Nervous System
53.969467,-69.79418,Control_HEK293T
5.9886003,10.188249,Kidney
-39.652294,-114.68814,Haematopoietic and Lymphoid
-48.72618,90.82214,Lung
-34.94071,-117.33419,Haematopoietic and Lymphoid
26.82774,-3.5076878,Kidney
7.8502355,-124.152824,Haematopoietic and Lymphoid
-28.659552,84.69355,Cervix
-18.855099,85.88277,Large Intestine
-28.637589,23.382675,Esophagus
-61.519382,4.8342113,Bladder
158.67915,31.884214,Control_HEK293T
148.04335,15.177749,Control_HEK293T
146.94096,33.234356,Control_HEK293T
-63.45868,59.104397,Esophagus
-93.360664,35.03129,Ovary
-45.03188,-24.380045,Bone
-38.792133,-22.544744,Skin
-48.302094,-15.78977,Lung
38.759594,-75.85881,Control_HEK293T
20.745619,-9.936105,Lung
-33.096764,26.326664,Lung
-85.65781,5.6853957,Skin
-29.39583,-111.32871,Haematopoietic and Lymphoid
64.97644,-31.101665,Peripheral Nervous System
-36.958107,66.256874,Esophagus
-34.94679,29.644497,Esophagus
-67.055756,56.892838,Lung
75.785194,-43.90737,Lung
-89.510475,29.72751,Bone
-43.078312,-8.280771,Breast
-4.413312,25.776789,Liver
-6.446944,1.1135323,Kidney
27.10063,-68.22745,Control_HEK293T
20.663376,77.69549,Large Intestine
-7.777334,-6.6714983,Ovary
-0.96897924,53.573505,Large Intestine
-11.145912,60.67805,Esophagus
-7.166134,-10.039791,Bone
43.436794,-45.142437,Large Intestine
0.4813328,-14.260323,Lung
56.939377,-31.301712,Peripheral Nervous System
-14.100587,-5.6801167,Central Nervous System
-23.080036,-9.777698,Kidney
131.34169,32.17322,Control_HEK293T
152.0596,45.325848,Control_HEK293T
-68.87102,-0.8140689,Bone
-12.080457,77.53527,Breast
41.09784,-28.764362,Skin
9.93144,-29.694244,Skin
62.1575,-34.80997,Peripheral Nervous System
47.729347,-81.03266,Control_HEK293T
4.856181,-12.209244,Central Nervous System
-39.299324,-114.38672,Haematopoietic and Lymphoid
-48.650513,90.33302,Lung
-34.684917,-116.96431,Haematopoietic and Lymphoid
26.434067,-3.3927467,Kidney
7.6552362,-123.62733,Haematopoietic and Lymphoid
-29.079382,84.78027,Cervix
-19.423912,85.6871,Large Intestine
-29.112642,23.187258,Esophagus
-61.743748,5.0731273,Bladder
-16.930502,51.872734,Lung
-51.25423,35.505814,Pancreas
-10.401296,-4.4009213,Central Nervous System
6.7420373,30.351261,Lung
25.076927,17.931854,Thyroid
54.81768,-85.61544,Control_HEK293T
-21.668299,30.620115,Lung
-22.41461,-94.51529,Haematopoietic and Lymphoid
60.231327,-31.70616,Peripheral Nervous System
-37.013035,1.0898798,Soft Tissue
-16.3411,82.91241,Lung
-82.46265,60.745667,Bladder
17.62569,-28.95052,Skin
27.404428,0.87870795,Breast
-27.635443,-4.8909287,Lung
141.15988,40.79795,Control_HEK293T
157.83727,35.492207,Control_HEK293T
-68.859566,-0.8066416,Bone
-11.894606,77.3457,Breast
41.238216,-28.56533,Skin
9.954369,-29.888779,Skin
62.31331,-34.50247,Peripheral Nervous System
57.285244,-71.07386,Control_HEK293T
5.8093715,10.287409,Kidney
-39.361675,-114.56746,Haematopoietic and Lymphoid
-48.797394,90.32728,Lung
-34.7167,-116.9862,Haematopoietic and Lymphoid
26.26288,-3.6277254,Kidney
7.486623,-123.73369,Haematopoietic and Lymphoid
-29.085047,85.07203,Cervix
-19.442215,85.890335,Large Intestine
-29.127851,22.928198,Esophagus
-61.7582,5.041059,Bladder
-16.323772,51.826805,Lung
-51.657604,35.46229,Pancreas
6.492742,30.699284,Lung
24.78752,18.191586,Thyroid
44.132404,-68.502716,Control_HEK293T
11.230451,-5.1820908,Lung
60.67703,-32.113907,Peripheral Nervous System
12.269845,5.548732,Kidney
-36.98105,1.7686374,Soft Tissue
-16.704752,83.011734,Lung
-82.584656,60.975483,Bladder
17.42637,-29.356268,Skin
27.218252,1.3655587,Breast
-27.938671,-4.8756323,Lung
142.97856,44.89573,Control_HEK293T
148.19893,20.312828,Control_HEK293T
-77.81696,39.63232,Large Intestine
-10.312073,45.276455,Breast
-7.649632,49.40924,Breast
-41.466858,-20.397736,Stomach
6.1791906,-91.39901,Haematopoietic and Lymphoid
-36.120216,-95.72418,Haematopoietic and Lymphoid
-33.25138,61.388138,Large Intestine
-37.945866,-11.646908,Kidney
-12.674583,-94.6763,Haematopoietic and Lymphoid
-13.031652,-92.289154,Haematopoietic and Lymphoid
-46.90129,-19.475817,Bone
-52.59658,-8.338622,Central Nervous System
-50.658577,-12.283905,Central Nervous System
-11.186647,-63.202736,Bone
154.70258,23.233849,Control_HEK293T
-43.09249,-8.264106,Breast
-4.4150367,25.777178,Liver
-6.47594,1.1267338,Kidney
52.010155,-87.79605,Control_HEK293T
47.451298,-47.268444,Bone
-7.756983,-6.721068,Ovary
-0.91377187,53.57317,Large Intestine
-11.101821,60.68533,Esophagus
-7.187551,-10.089055,Bone
43.414272,-45.17157,Large Intestine
56.92841,-31.293217,Peripheral Nervous System
-14.110001,-5.6766076,Central Nervous System
-23.0347,-9.920341,Kidney
-16.6397,51.654465,Lung
-51.65759,35.46091,Pancreas
6.4894285,30.689373,Lung
24.783485,18.142624,Thyroid
48.97567,-73.75715,Control_HEK293T
10.9399,-5.208951,Lung
60.68083,-32.063343,Peripheral Nervous System
12.259692,5.5893326,Kidney
-37.129475,1.5922558,Soft Tissue
-16.670923,83.01681,Lung
-82.457466,60.871674,Bladder
17.41023,-29.347939,Skin
27.217186,1.3602782,Breast
-27.927214,-4.878277,Lung
-51.69563,35.471,Pancreas
6.441508,30.697191,Lung
24.778755,18.119942,Thyroid
35.569527,-75.051605,Control_HEK293T
12.480721,5.7280197,Kidney
-16.699432,83.02573,Lung
-82.40946,60.880672,Bladder
17.418692,-29.348501,Skin
27.226145,1.3771651,Breast
-28.023693,-4.8216763,Lung
127.91451,39.668037,Control_HEK293T
126.43882,18.766632,Control_HEK293T
155.18172,33.71664,Control_HEK293T
60.841328,149.49321,Control_HEK293T
60.897903,146.0062,Control_HEK293T
64.59973,135.91328,Control_HEK293T
-16.64142,51.70948,Lung
-51.72087,35.538498,Pancreas
-10.794478,-4.8717737,Central Nervous System
6.5528007,30.761488,Lung
24.800598,18.203003,Thyroid
43.167873,-64.18492,Control_HEK293T
-21.82499,30.226374,Lung
-21.4103,-94.1493,Haematopoietic and Lymphoid
60.987507,-31.869837,Peripheral Nervous System
-37.191105,1.5388935,Soft Tissue
-16.58788,83.14732,Lung
-82.44499,60.840946,Bladder
17.26877,-29.337597,Skin
26.973656,1.3485292,Breast
-27.937447,-4.879428,Lung
135.94518,23.005022,Control_HEK293T
55.51538,143.13295,Control_HEK293T
11.431527,50.014957,Lung
27.026848,-11.039798,Central Nervous System
7.5057163,-26.874304,Skin
-46.62251,60.76181,Esophagus
-7.633569,-85.68167,Haematopoietic and Lymphoid
35.62388,-78.02821,Control_HEK293T
-18.206858,-104.23077,Haematopoietic and Lymphoid
-12.338025,-121.00634,Haematopoietic and Lymphoid
10.995626,55.141994,Breast
34.21128,0.2234644,Bone
-29.570795,-92.8646,Haematopoietic and Lymphoid
30.703049,-7.8395042,Thyroid
80.431816,-29.648264,Lung
77.539604,-31.206158,Lung
-26.253767,-115.0953,Haematopoietic and Lymphoid
44.447544,-22.788433,Lung
23.432457,-0.3117859,Bone
14.3288555,-1.8764752,Central Nervous System
16.296856,-12.350707,Breast
8.841276,46.68824,Lung
61.025173,-69.42608,Control_HEK293T
72.72225,-32.78257,Lung
-43.82188,62.90546,Head and Neck
-24.770908,15.505624,Skin
30.926815,2.950996,Bladder
9.929211,18.023283,Lung
-3.6148942,-8.901548,Thyroid
-69.71457,89.224335,Stomach
155.01823,36.956993,Control_HEK293T
140.94315,28.352283,Control_HEK293T
68.73923,144.452,Control_HEK293T
57.7892,132.18602,Control_HEK293T
11.19331,49.949787,Lung
27.02845,-11.033688,Central Nervous System
7.4953084,-26.881233,Skin
-46.606316,60.733826,Esophagus
-7.63644,-85.68523,Haematopoietic and Lymphoid
40.909264,-71.73782,Control_HEK293T
-18.480576,-104.19194,Haematopoietic and Lymphoid
-12.573912,-120.958046,Haematopoietic and Lymphoid
11.843642,55.579792,Breast
33.950127,0.27533203,Bone
-29.5621,-92.87086,Haematopoietic and Lymphoid
30.734756,-7.7090735,Thyroid
80.42849,-29.641361,Lung
77.52945,-31.207869,Lung
-26.406898,-115.19826,Haematopoietic and Lymphoid
11.311161,50.36643,Lung
26.755234,-11.168017,Central Nervous System
7.410119,-27.029762,Skin
-46.80576,60.618504,Esophagus
-7.554419,-86.076744,Haematopoietic and Lymphoid
33.961025,-80.73203,Control_HEK293T
-12.637096,-19.389101,Central Nervous System
-12.363345,-121.01138,Haematopoietic and Lymphoid
11.330587,55.67283,Breast
34.25251,0.22181243,Bone
-29.51577,-92.88734,Haematopoietic and Lymphoid
28.680435,66.200165,Large Intestine
30.71069,-7.885571,Thyroid
80.46442,-29.683065,Lung
77.561554,-31.23387,Lung
-26.220695,-115.09083,Haematopoietic and Lymphoid
44.85366,-22.974451,Lung
23.966738,-0.14884603,Bone
14.086956,-1.3255861,Central Nervous System
16.406153,-12.6126,Breast
8.111179,46.34124,Lung
41.810917,-74.86096,Control_HEK293T
24.146791,-41.76589,Peripheral Nervous System
-43.357597,62.87861,Head and Neck
-25.417898,15.205268,Skin
31.111286,2.7511764,Bladder
9.932261,17.810041,Lung
-3.619243,-8.888607,Thyroid
-69.66128,89.70405,Stomach
-6.8536844,67.52153,Large Intestine
-45.075485,-0.6134913,Liver
-80.57207,51.64123,Head and Neck
155.35184,30.834196,Control_HEK293T
139.221,46.974842,Control_HEK293T
152.35704,32.35992,Control_HEK293T
55.87538,136.70348,Control_HEK293T
58.70115,141.3492,Control_HEK293T
55.544712,140.1665,Control_HEK293T
-22.815767,-12.884911,Lung
-67.6594,61.79082,Head and Neck
-78.947174,28.630625,Stomach
31.65946,-78.61839,Control_HEK293T
-11.25036,48.93995,Stomach
-0.84340143,-6.472093,Soft Tissue
-51.71746,1.0817485,Central Nervous System
8.071753,23.50585,Prostate
5.5670285,20.481232,Lung
21.72837,2.5242672,Soft Tissue
-14.477179,-2.4983788,Soft Tissue
-70.15444,83.701416,Bladder
-3.492607,-12.44316,Skin
44.85675,-22.947756,Lung
23.980534,-0.17311911,Bone
14.061603,-1.3689826,Central Nervous System
16.288939,-12.643113,Breast
7.982334,46.508835,Lung
50.310898,-68.50412,Control_HEK293T
-38.708748,5.5449696,Skin
30.596163,2.7923915,Bladder
9.975266,18.14149,Lung
-3.7966213,-8.774376,Thyroid
-70.06912,89.32737,Stomach
-6.836269,67.52112,Large Intestine
-45.418438,-0.6462527,Liver
-80.703476,51.151096,Head and Neck
45.090385,-22.813627,Lung
24.179663,-0.11228181,Bone
13.837954,-1.2454417,Central Nervous System
15.956079,-12.8504715,Breast
8.1134815,46.926483,Lung
57.932667,-66.72551,Control_HEK293T
-38.235367,5.4510713,Skin
30.654306,2.4176056,Bladder
10.442386,17.955532,Lung
-3.0105186,-9.184564,Thyroid
-70.073456,89.337524,Stomach
-6.466362,67.71193,Large Intestine
-45.46427,-0.25409597,Liver
-80.8465,51.050682,Head and Neck
44.828465,-22.93512,Lung
23.918964,-0.15914178,Bone
14.075973,-1.369348,Central Nervous System
16.26922,-12.595286,Breast
8.402485,46.570484,Lung
53.994328,-82.213165,Control_HEK293T
73.27598,-33.065365,Lung
-43.477123,62.927097,Head and Neck
-25.256777,15.211064,Skin
30.728405,2.952106,Bladder
9.990557,18.011555,Lung
-3.6027918,-8.898668,Thyroid
-70.06059,89.33155,Stomach
-6.8225045,67.51988,Large Intestine
-75.82566,87.948555,Peripheral Nervous System
-60.04178,1.4410982,Soft Tissue
-70.61438,3.8367162,Lung
-74.015724,-2.4630764,Bone
-38.528835,62.700153,Cervix
29.999918,-67.08212,Control_HEK293T
-75.88115,67.30497,Ovary
30.22572,-2.5334156,Soft Tissue
53.87885,-25.972492,Peripheral Nervous System
-9.381878,-124.519295,Haematopoietic and Lymphoid
-80.13303,-1.756731,Lung
43.442047,-32.626244,Bone
83.15846,-28.040245,Lung
52.5587,-38.268726,Bone
-79.14377,59.15304,Head and Neck
48.301304,-28.259491,Bone
152.34084,26.111118,Control_HEK293T
154.97098,36.917236,Control_HEK293T
144.00002,33.540646,Control_HEK293T
152.59282,29.340572,Control_HEK293T
145.19753,18.35318,Control_HEK293T
65.86917,143.09898,Control_HEK293T
55.524323,140.0637,Control_HEK293T
58.659668,144.37885,Control_HEK293T
63.806534,138.8059,Control_HEK293T
58.629456,141.49103,Control_HEK293T
4.061149,-117.25198,Haematopoietic and Lymphoid
9.652857,13.447683,Lung
-7.7970333,82.431305,Lung
-75.02807,93.18741,Endometrium
-35.66423,-108.5415,Haematopoietic and Lymphoid
35.044098,-72.11703,Control_HEK293T
36.180763,-52.30381,Testis
-64.38817,86.70733,Large Intestine
9.468924,73.00725,Stomach
80.58816,-26.45573,Lung
-5.5222015,-123.01747,Haematopoietic and Lymphoid
-75.57095,60.54291,Esophagus
137.82652,39.438526,Control_HEK293T
146.94037,33.220608,Control_HEK293T
67.6598,137.6953,Control_HEK293T
26.30566,52.760254,Prostate
67.48652,-65.36959,Lung
-77.25016,-5.93844,Cervix
-9.497298,-94.985054,Haematopoietic and Lymphoid
4.2930894,37.537334,Lung
54.73641,-74.205315,Control_HEK293T
-12.917651,-53.68716,Breast
62.26485,-37.564533,Peripheral Nervous System
25.533764,33.33224,Large Intestine
-80.4614,-11.856452,Lung
-25.035374,-92.53865,Haematopoietic and Lymphoid
-15.295081,48.64315,Bladder
-17.284824,-5.4328485,Central Nervous System
-50.24565,49.057747,Lung
48.43296,-37.32122,Bone
-30.239756,52.656624,Lung
4.7303,-117.29665,Haematopoietic and Lymphoid
9.409824,13.772201,Lung
-7.2935348,82.861404,Lung
-74.69388,93.62332,Endometrium
-36.096676,-108.219604,Haematopoietic and Lymphoid
44.710342,-72.76952,Control_HEK293T
-94.69671,54.662285,Pancreas
-63.718906,86.396576,Large Intestine
9.927691,73.40139,Stomach
64.43654,-62.125553,Central Nervous System
-57.17709,96.71291,Esophagus
-13.143076,-124.701004,Haematopoietic and Lymphoid
7.7493076,5.189914,Lung
79.96598,-26.29058,Lung
-4.944146,-123.3116,Haematopoietic and Lymphoid
-75.19449,60.697617,Esophagus
161.53514,29.71309,Control_HEK293T
129.73239,22.79473,Control_HEK293T
137.74042,29.836994,Control_HEK293T
54.457703,147.26306,Control_HEK293T
60.688107,143.04347,Control_HEK293T
-42.682365,53.854485,Esophagus
-64.779366,1.5735385,Bone
-12.41509,53.160435,Lung
-26.40115,-96.75426,Haematopoietic and Lymphoid
-19.870089,-114.71481,Haematopoietic and Lymphoid
36.65439,-67.09492,Control_HEK293T
19.227121,50.519306,Cervix
-37.732582,70.87481,Large Intestine
-39.352467,32.745277,Ovary
58.781,-35.23891,Peripheral Nervous System
1.9972597,-113.39862,Haematopoietic and Lymphoid
-78.52719,42.440807,Head and Neck
-11.023562,-9.091142,Thyroid
-40.046795,37.62996,Breast
-17.340984,-95.826805,Haematopoietic and Lymphoid
-60.041042,1.4237797,Soft Tissue
-70.19696,3.9316702,Lung
-73.66293,-3.034217,Bone
-38.40189,62.20191,Cervix
44.168346,-68.9759,Control_HEK293T
30.159039,-2.1326888,Soft Tissue
-9.469492,-123.86267,Haematopoietic and Lymphoid
-79.83447,-2.027197,Lung
43.223267,-33.008747,Bone
83.61759,-28.41949,Lung
52.110966,-38.433105,Bone
-79.36219,58.522614,Head and Neck
48.155445,-27.490479,Bone
-75.376495,88.07021,Peripheral Nervous System
-60.1778,1.5895505,Soft Tissue
-70.19992,3.920851,Lung
-73.456955,-2.6646917,Bone
-38.418674,62.19098,Cervix
35.58041,-69.76707,Control_HEK293T
8.063108,62.517204,Large Intestine
54.31211,-26.313065,Peripheral Nervous System
-9.477046,-123.85474,Haematopoietic and Lymphoid
83.61971,-28.418215,Lung
52.115967,-38.42326,Bone
-79.374504,58.522385,Head and Neck
48.551514,-27.453335,Bone
144.83926,39.12032,Control_HEK293T
126.33684,26.24389,Control_HEK293T
155.19815,30.865608,Control_HEK293T
67.60793,137.76974,Control_HEK293T
68.94425,141.18826,Control_HEK293T
54.927837,146.49062,Control_HEK293T
12.140075,49.723576,Lung
27.273602,-11.238604,Central Nervous System
7.375634,-26.530317,Skin
-7.8369455,-85.509926,Haematopoietic and Lymphoid
28.54951,-75.22881,Control_HEK293T
-48.037296,68.94944,Head and Neck
-11.920998,-120.968605,Haematopoietic and Lymphoid
11.66086,54.889183,Breast
34.369568,0.03976685,Bone
-29.625393,-92.538734,Haematopoietic and Lymphoid
